text,covid_stats,vaccination,covid_politics,humour,lockdown,civic_views,life_during_pandemic,covid_waves_and_variants
प्रमुख प्राथमिकता खोप : स्वास्थ्यराज्यमन्त्री,0,1,1,0,0,0,0,0
पोस्ट कोभिड: कोरोनाभाइरस सङ्क्रमणमुक्त भए पनि देखिने स्वास्थ्य समस्या के हो?,0,0,0,0,0,1,0,0
स्वास्थ्य तथा जनसङ्ख्या मन्त्रालयले कोरोना भाइरसविरुद्धको खोप कार्डको प्रमाणीकरणका लागि थप तीन अस्पताल तोकेको छ ।,0,1,0,0,0,0,0,0
"के गर्ने - भारत मा अङ्ग्रेजी धङधङी र नेपाल मा पंचायती धङधङी अझै गइसकेको छैन - समस्या पन्छ्याउने , वास्ता नगर्ने , जोखिम लिन नचाहने प्रवृत्ति हाम्रो कर्मचारीतन्त्र मा छ र यो हुनु मा ६०% कारण -- देश को अस्थिर र स्वार्थी राजनिती हो ।",0,0,0,0,0,0,0,0
चौथो वेभको घोषणा गरिएको कोरियामा कोभिड संक्रमित बढ्दै –,0,0,0,0,0,0,0,1
खोप जती नारा जुलूस गर्ने आफ्ना कार्यकर्तालाई भित्र भित्रै लगाएर जनतालाई सधै लकडाउन । खोपलाई प्राथमिकता देउ ।,0,1,0,0,1,0,0,0
बधाई छ मिसन सफल र प्रभावकारी बनोस् माननिय मन्त्री ज्यू ।,0,0,0,0,0,0,0,0
निषेधाज्ञा उल्लंघन : घरबाहिर निस्कनेलाई समातेर सडकमै कोरोना परीक्षण,0,0,0,0,1,0,1,0
नेपालमा कोरोना परिक्षणको दयारा घट्दा सक्रमितको संख्या पनि घट्यो,0,0,0,0,0,0,0,1
कोरोना भाइरसको उत्पत्तिबारे थप अनुसन्धान गर्ने डब्ल्यूएचओको योजना चीनद्वारा अस्वीकार,0,1,1,0,0,0,0,0
थप २ हजार ४७६ जनामा कोभिड संक्रमण पुष्टि,1,0,0,0,0,0,0,0
धनकुटाको महालक्ष्मी नगरपालिकामा संक्रमण बढेसंगै आज रात बाट लागु हुने गरि गर्यो यस्तो निर्णय,0,0,0,0,1,0,0,0
बजारमा चाडै नै आउदैछ कोरोना कोभिडको तेस्रो लहर 😢,0,0,0,0,0,0,0,1
गियो गियो। त्यै भएर सुरुमै १ हप्ता कडा लकडाउन गरे पुग्थ्यो। महिना नै कटाउँदा पनि नघटेसी त रिसाइहाल्छन् नि। दाइले पुल्पुलाएर प्रिमियरलाई बागिरेका हुन् खासमा। सब दोष तिनकै हो। गोल्ड स्ट्याण्डर्ड गोल्ड स्ट्याण्डर्ड भन्थे खुबै😆😆,0,0,0,0,1,1,0,0
उनीमाथि सोधपुछ गर्दा आफूले सो खोप कुनै स्वास्थ्य संस्था वा खोप केन्द्रबाट नभइ कपिलवस्तुका एक औषधि कारोबारीसँग लिएको बताएका छन्। त्यसरी लिएर आफ्नै चियापसलमा खोप लगाइदिएको बयान दिएका हुन्।,0,1,0,0,0,0,0,0
"प्रदेश १ मा ६३५ कोरोना संक्रमित थपिए, ३०७ संक्रमणमुक्त, ११ जनाको मृत्यु",1,0,0,0,0,0,0,0
"पहिला- बाउको दराज बाट पैसा हराउदा छोराहरु सिनेमा हलमा भेटिन्थे , अहिले -एयरपोर्ट बाट खोप हराउदा छोराहरु माइतिघरमा जम्मा हुदा रहेछन।",0,0,0,1,0,1,1,0
सरकारको असक्षमता प्रति कुनै प्रश्न नउठाइ सँक्रमण बाट जोगीन कसैल उमेर समुह भन्दा कमले फाट्टफुट्ट खोप लगाएको कुरालाइ दुरूपयोग भन्नु जनअधिकारको अवहेलना हो।,0,1,0,0,0,1,0,0
कोरोनाविरुद्धको खोप लगाएको प्रमाणीकरण अब चारवटा अस्पतालबाट हुने भएको छ,0,1,0,0,0,0,0,0
कोरोना भाइरस सङ्क्रमणको दोस्रो लहर तीव्ररूपमा बढेपछि कालिका मन्दिर चैत महिनादेखि बन्द,0,0,0,0,1,0,0,1
कोरोना महामारीका कारण दुई वर्षदेखि रोकिएका त्रिभुवन विश्वविद्यालयको परीक्षा आजदेखि शुरु,0,0,0,0,0,0,0,0
"असोजसम्म एक करोड ५ लाख खोप आउँदै, तेस्रो लहर असोज १५ पछि आउने आशंका",0,1,0,0,0,0,0,1
चरीकोटमा कोरोना संक्रमण दर भयावह बन्दै,0,0,0,0,0,0,0,1
"गरिबले चढ्ने बस र टेम्पो नखुलेसम्म जतिसुकै बाइक,कार ट्याक्सी खुलेपनी त्यो लकडाउन नै हो।",0,0,0,0,1,1,1,0
"onlinekhabar- एलन मस्कको स्याटेलाइटले अन्तरिक्षमा खतरा, हप्तामै १६ सय पटक ठक्कर खाने जोखिम",0,0,0,0,0,0,0,0
"त्यसपछि मान्छे बन्द कोरोना खुला ,बिहान भएपछि गाडी खुला कोरोना बन्द।",0,0,0,1,0,1,1,0
"उपत्यकामा मात्रै ९९९ जना कोभिड संक्रमण पुष्टि, ३४२१ जनामा कोरोना",1,0,0,0,0,0,0,0
"एकै दिन थपिए ३,११४ जनामा कोरोना संक्रमित",1,0,0,0,0,0,0,0
जोन्सन एण्ड जोन्सन खोप लगाएका धादिङको एक वृद्धको मृत्यु भएको छ। धादिङको निलकण्ठ नगरपालिका–६ का ७८ वर्षीय वृद्धको कोरोना भाइरसविरुद्धको खोप लगाएको केही घण्टापछि मृत्यु भएको हो। उनको मृत्युको कारण भने खुल्न सकेको छैन।,0,1,0,0,0,0,1,0
"मुड्की ठोकौ, हात मिलाउदा कोरोना सर्छ भन्ने इनै हुन जो अहिले #canceltheexam भनी उफृ राछ्न।।। विद्यार्थी को डर कोरोना भन्दा परिक्षा सङ्ग बढी भयेको देखिन्छ ।।।😂",0,0,0,1,0,0,1,0
कोरोना कहरबीच पनि जीवन बिमा कम्पनीको मुनाफा वृद्धि,0,0,0,0,0,0,1,0
"गत २४ घण्टामा कोभिड-१९ बाट २५ जनाको मृत्यु भएको छ भने १२२४० जनाको पीसीआर परीक्षण गर्दा २३९१ जना संक्रमित पहिचान भएका छन्। हालसम्म मृत्यु हुनेको संख्या ९७३८ पुगेको छ। संक्रमितको कूल संख्या ६८२९४७ जना छन् जसमध्ये ६४५३०१ जना निको भइसके। पछिल्लो अपडेट श्रावण ११, २०७८ (१६:२५)",1,0,0,0,0,0,0,0
देशभर कोरोना संक्रमण बढ्दै – pokhara news,0,0,0,0,0,0,0,1
आएको खोप अनुगमन मात्रै नगरून बरू अन्य खोपको पनि व्यवस्था पनि गरून भन्ने सोच हो मेरो।,0,1,0,0,0,1,0,0
बिज्ञानले निमुनिया र रुघाखोकीलाई मोडिफाइगरि कोरोना भाईरस बनायो बिकसित देशहरुले औसधि को नाममा बर्मलुट ।😋😋 गरिब रास्ट्र सबै डिप्रेसन मा 😊😊,0,0,0,1,0,0,0,0
असोज १५ गतेदेखि कोरोना भाइरसको तेस्रो लहर सुरु हुन सक्ने,0,0,0,0,0,0,0,1
७० जना विभिन्न बिरामीहरू ओपिडीमा हेर्दा ६-७ जना कोभिड पोजिटिभ ।,1,0,0,0,0,0,0,0
आज काठमाडौं उपत्यकामा कोरोना संक्रमण दर २७.९० % पुगेछ... यसलाई समयमै नियन्त्रण गर्न नसके नसोचेको क्षति हुन सक्छ है... सरकारको ध्यान जाओस्...,1,0,0,0,0,0,0,0
साउन महिनामा पशुपतिनाथ मन्दिरमा लाखौँ भक्तजनको भीड लाग्ने गरे पनि यस वर्ष नयाँ भेरियन्टसहितको कोरोना महामारीको जोखिम कायम रहेकाले मूल मन्दिर क्षेत्र सुनसान छ ।,0,0,0,0,0,0,1,1
"कोरोना को third wave आए जस्तो देखिन्छ। शक्ति प्रदर्शन बुद्धी, बिवेक र बहस बाट गरौ, भिड प्रदर्शन नगरौं।",0,0,0,0,0,1,0,1
"२ हजार २३७ जनामा कोरोना संक्रमण, २ हजार ५० जना डिस्चार्ज",1,0,0,0,0,0,0,0
"कोभिडको ग्राफ उकालो लाग्दै , पछिल्लो २४ घण्टामा ३४२१ जनामा संक्रमण पुष्टि",1,0,0,0,0,0,0,1
सही हो । कोभिड फ्रण्ट लाईनर दाजु । trishuli hospital सुधार्नुमा वहाँको पनि हात छ ।,0,0,0,0,0,1,0,0
काठमाडौंमा सकियो ‘जोन्सन एन्ड जोन्सन’ खोप,0,1,0,0,0,0,0,0
हजुरबाको मास्क लगाएर हो कि 😜,0,0,0,1,0,0,0,0
"जयसिंह धामी मारिदा चुपचाप बस्नेले लिपुलेकको बिषयमा बोल्छन भन्ने आश रहेन। खोप रोकिदा १४ लाख जेष्ठ नागरिकले समय मै दोस्रो डोज लगाउन पाएनन। फेरि चुप। यो महामारीमा खोप, स्वास्थ्य सामग्री सहयोग गर्ने चीन जस्तो असल छिमेकलाइ किन चिढ्याउदै छ? नचाहिने काम बन्द गर्नुस।",0,1,1,0,0,1,0,0
"एउटा अनलाइनले तलव नदिएपछि तलव लिनैका लागि सम्पादक बनेका काङ्ग्रेस सम्पादकले देउवाले नि शुल्क खोप दिने कुरा लेखेछन् ए दाजु ओलीले पनि कोरोना खोपको कसै संग पैसा लिएका थिएनन् ल, तिमीले पनि दुबै डोज खोप निशुल्क नै लगायका थियौ चाकडी कम गर के नाङ्गो हुनु पहिला । 🙏🙏",0,1,1,0,0,1,0,0
मास्क लगाएर मात्रै नदेखिएको रहेछ त्यो अहम्! 😜🤣😅,0,0,0,1,0,1,0,0
झापाको बिर्तामोड नगरपालिकामा साउन १३ गते देखि १९ गते सम्म लकडाउन गर्ने निर्णय,0,0,0,0,1,0,0,0
"महामारी नियन्त्रणमा सरकार असफल बन्दै जाँदा त्यहाँका सर्वसाधरण सरकार र राष्ट्रपति जैयर बोल्सोनारोविरुद्ध सडकमा उत्रिएका छन्। उनीहरुको आरोप छ, कोभिड-१९ भन्दा बढी घातक बोल्सोनारो सावित भएका छन्।",0,0,1,0,0,0,0,0
यो खोप प्रमाणिकरण कस्तो खालको सर्टिफिकेट दिने रहेछन्रहेछन्?क्यू आर कोड सहितको हो कि हैन जानकारी पाउ है 🙏,0,1,0,0,0,1,0,0
कोरोनाको महामारी तेस्रो लहरतर्फ उन्मुख,0,0,0,0,0,0,0,1
झ्याप्पै जोखिम मोल्न नसकेर मात्र हो नत्र के पी ओली को पनि लाइन रवीन्द्र मिश्र कै हो है । उनले हल्का हिन्ट प्रदेश संघ को एउटा निकाए मात्र हो भनेर दिएका थिए । हिन्दू धर्मको टेस्ट अस्ति महेश बस्नेत मार्फत नी गरे ।,0,0,0,0,0,0,0,0
कोरोना संक्रमण र निषेधाज्ञा छणिक समयका लागि हो र केही समयपछि बीमामा आकर्षण बढ्ने छ । (युनियन लाइफ इन्स्योरेन्सका प्रमुख कार्यकारी अधिकृत मनोज लालसँग अन्तर्वार्ता),0,0,0,0,1,0,0,0
हिजो मात्रै आएको ८ लाख खोप प्रदेश पठाइसकिएको छ भने आज आइपुगेकाे पनि प्रदेशमा पठाइने छ ।,0,1,0,0,0,0,0,0
भेरोसेल र जन्सन भ्याक्सिन को पाच पाच गरी जम्मा दश हजार जनालाई खोप दिइदैछ ।,0,1,0,0,0,0,0,0
संक्रमण बढ्न थालेपछि इलाममा निषेधाज्ञामा कडाइ,0,0,0,0,1,0,0,1
धन्यवाद सरकार विधार्थीको माग पुरा गरेकोमा आजबाट परिक्षार्थीहरुलाई प्रवेश पत्र देखाएर खोप लाउने व्यवास्था मिलाएकोमा 🙏🙏,0,1,1,0,0,0,1,0
चीनबाट आइपुग्यो ४४ लाख डोज खोप #hamrakura,0,1,1,0,0,0,0,0
घरमा बुडी हुँदाहुँदै आफ्नो कार्यालयको कर्मचारीसँग यस्तो काण्ड गरेको मन्त्रीले राजिनामा चैँ सोसल डिस्टेन्सिंग नियम तोडेकोले दिएको रे! मुल मुद्दाबारे नलेखी नेपाली मिडियाका दाइहरु त्यसैलाई हाइलाइट गरेर दंग भएर समाचार लेख्दैरचन् अझ! गो कोरोना गो!😂😂😂,0,0,1,0,0,0,0,0
"कोरोनाको ‘हटस्पट’ बन्यो प्रदेश–१, झापा र सुनसरीका प्रमुख सहरमा अधिक संक्रमण",0,0,0,0,0,0,0,1
कोभिड-१९ को दोस्रो लहर चलेयता दैनिक सबैभन्दा बढी संक्रमित थपिँदै आएको काठमाडौंलाई आज भने बागलुङले उछिनेको छ।,1,0,0,0,0,0,0,0
आज काठमाडौं उपत्यकामा कति थपिए कोरोना संक्रमित ?,1,0,0,0,0,0,0,0
बिहीबार बसेको प्राधिकरणको कार्यकारी समितिको बैठकले कोभिड महामारी नियन्त्रणका लागि घोषित निषेधाज्ञाका कारण निजी आवास पुनर्निर्माणलगायतका कार्यमा अवरोध भएका कारण हाल कार्यरत कर्मचारीहरूको दरबन्दीलाई निरन्तरता दिने निर्णय गरेको हो ।,0,0,0,0,1,0,0,0
"काठमाडौंमा भेरोसेल खोप सकियो, अभियान स्थगित",0,1,0,0,0,0,0,0
"एक वर्षमा रेल विभागको ५६.१४ प्रतिशत खर्च, विभाग भन्छः कोरोना र मुआब्जाको कारण काममा बाधा",0,0,0,0,0,0,0,0
दैनिक कोरोनाको ग्राफ वढिरहेको सूचना आईरहेकोवेलामा जिम्वेवार पार्टीका नेताहरु नै विना मास्क र भौतिकदुरि अनियन्त्रित भिड जम्मा गर्ने होडमा लागिपरेको देख्दा दिक्क लाग्दछ( प्रसङ्गयुथफोर्सका भेला र जुलुशमा जिम्वेवार शिर्षनेताका उपस्थिति),0,0,1,1,0,1,0,0
"तेस्रो लहरको कोरोना असोज १५ गतेदेखि आउन सक्ने, असोजसम्म एक करोड ५ लाख खोप आउने",0,1,0,0,0,0,0,1
"यो 👇️ राजनीतिक झगडाले थुप्रोले कोरोनाबाट अकालमा मर्नु पर्यो दोश्रो लहरमा। हैन र? नेताहरु झगडा नगरेर कोरोना नियन्त्रणमा पुरै ध्यान दिएका भए थुप्रो घरका बा, आमा, दाइ दिदी, काकाकाकीहरु आज जिउदै हुन्थे। हैन र? दक्षिण बोर्डरबाट र airport बाट कोरोना छिर्दा र बड्दै जादा झगडामा थिए।😡",0,0,1,0,0,1,0,1
नेपालमा एकैदिन ३१ सय १४ जनामा कोरोना संक्रमण हुँदा २१ सय ९७ जना निको,1,0,0,0,0,0,0,0
कोरोना खोप खरिद गर्न सरकारको ५ अर्ब सहमति,0,1,1,0,0,0,0,0
"निजी बिद्यालयले अनलाइन पठन पाठन गरेर पहिलो त्रैमासिक परीक्षा गर्ने बेला भयो , सामुदायिक बिद्यालयले भने पठन पाठन त के यो शैक्षिक सत्रको पुस्तक पनि बाढेको छैनन् कोरोना कहर छ, स्वास्थ भन्दा ठूलो शिक्षा नहोला तर वैकल्पिक बाटोहरु रोज्न त सक्थ्यो नि",0,0,0,0,0,1,1,0
गये राम्रो गएसी लकडाउन नि होस,0,0,0,0,1,1,0,0
काेभिड संक्रमण दर फेरि उकालाे लाग्दै छ । स्वास्थ्य मन्त्री नहुँदा निकै गाह्राे हुने हाेला । महाधिवेशनमा सहज हुने गरि भएपनि चाँडै स्वास्थ्य मन्त्रीकाे नियुक्ति हाेस् । तर चाँडै,0,0,1,0,0,0,0,1
प्रधानमन्त्री देउवाले आज उपत्यका भित्रका ६ वटा कोरोना खोप केन्द्रहरुको अनुगमन भ्रमण गर्नु भएको छ। भ्याक्सिन नै बनाए जस्तो प्रचार 🙈😂,0,1,1,1,0,0,0,0
"स्वास्थ्य मन्त्री र शिक्षा मन्त्री को अनुसार, सबै परीक्षाहरु रोकिन्छन् तर उनीहरु मात्र neb परीक्षा बन्द गर्छन्। स्नातक र अन्य को बारे मा निर्णय कहाँ छ? हामी पनि मान्छे हैनौं? हामी र हाम्रो परिवार कोरोना बाट संक्रमित छैनौं? यो उच्च जोखिम को स्थिति मा? #canceltuexams",0,0,1,0,0,1,0,0
तेई त सबैलाई पुग्नि खोप लेराएर ट्वाँ पार्देला भन्नी डर !😂 🤣,0,1,0,0,0,0,0,0
खोप प्रमाणपत्रको लागि वैदेशिक रोजगार जानेले यस्तरी दुख पाउनु हुन्न यसको सामाधानको लागि सरकारले क्यूआर कोडको व्यवस्था गरेमा जसका आधारमा खोपसम्बन्धी विस्तृत विवरण इन्टरनेटबाट हेर्न सकिन्छ।सबै मुलुकले हेर्ने सक्ने हुनाले स्वास्थ मन्त्रालय क्यूआर कोड लागू अनिर्वाय गर्नुपर्छ।,0,1,0,0,0,1,0,0
दिउसो नै खोप चोरी भयो भन्छ्न हौ साच्चिकै होर?,0,1,0,0,0,1,0,0
यी अवस्थाहरू हुँदा घरमा समेत मास्क लगाउन छोड्नु हुँदैन। १. आफूसँगै नबस्ने मानिसहरू घरमा आएमा २. कामको लागि बारम्बार बाहिर निस्किने सदस्यहरू भएमा ३. घरमा बृद्धवृद्धा वा उच्च जोखिम भएका सदस्यहरू भएमा ४. घरमा आइसोलेसन वा क्वारेन्टाइनमा बस्दा #mohpnepal,0,0,0,0,0,1,1,0
आजभोली च्याटमा गोपनियताको जोखिम बढेको छ सतर्क रहनुस् ।,0,0,0,0,0,0,0,0
"कोभिड -१९ को महामारीले गर्दा रगतको अभाब भैरहेको यस समयमा जननेता मदन भण्डारीको ७०औ जन्मजयन्तिको अवसरमा मदन भण्डारी फाउण्डेशन ले आयोजना गर्न लागेको रक्त्तदान कार्यक्रममा सहभागिता जनाइ सहयोग गरिदिनु हुनको लागी सम्पुर्ण रक्त्तदाता तथा युवा,बिधार्थी लगायत लाई अपिल गर्दछौं ।",0,0,0,0,0,0,1,0
कोरोना विरुद्धको खोप वितरणमा समानता होस– बान कि मुन,0,1,0,0,0,0,0,0
"भुकम्प मा बिदेशी ले सहयोग दियको चामल भैरहवा मा गोदाम का गोदाम सडेको थियो, कोरोना खोप पनि त्यस्तै हुनेछ हेर्दै जानू। सब नालायक हुन कसैले कसैको वकालत नगरे हुन्छ।",0,1,1,0,0,1,0,0
"सर्वप्रथमत स्वास्थ्य मन्त्रालयले भने अनुशारको सवा ५ करोड मात्रा खोप घोषणा मात्र हैन नेपाल ल्याउनु पर्यो,अनि मात्र उमेर पुगेका सबै वृदवृद्धालाई खोप अनुसार सबै चरणका डोज लगाउने,स्कूलका सबै बालबालिका शिक्षक र क्याम्पस पढ्ने विद्यर्थी सरकारी कर्मचरीहरु सबैलाई बिना विवाद खोप दिनुपर्छ",0,1,1,0,0,1,0,0
प्रति डोज ४४००..... साधारणतया ६ डोज लगाउछन.....आवश्यकता अनुसार बढि लाउछन रे.... लगाउने अवस्था अनुप दाइले सुझाउनु होला,0,1,0,0,0,0,0,0
"आज एउटा तारे होटेलमा गृहमन्त्रालयले ८० जाना भेला पारेर आज्ञा खुलेआम अवज्ञा गर्दै कार्यक्रम गर्यो,तर नागरिकलाई भने आफ्नो जोरविजोरका नाममा महत्त्वपूर्ण कामले आफ्नै स्कुटरमा वा सवारी साधनमा सुरक्षित हिडिरहेका मान्छेहरुलाई प्रहरी लगाएर साधन रोकेर चापि थुतेर कागजात मागेर कोभिड सारेर",0,0,1,0,0,1,1,0
"चन्द्रागिरि नगरपालिकामा कोरोना संक्रमित ९, संक्रमित मुक्त २१",1,0,0,0,0,0,0,0
"कोभिड छ , पैसा छैन , भाडा तिर्न सक्दिन, घर पनी छाड्दिन जे गर्न पर्छ गर भनेर नेफोली बाहेक कल्ले भन्न सक्छ । देशी रुँदैछ, बैकको किस्ता कताबाट तिर्नु भनेर । 😂😂😂",0,0,0,1,0,0,1,0
अखिल र युथ फोर्सको जुलुसले कोरोना झनै बढायो : योगेश भट्टराई,0,0,0,0,0,0,1,0
"भनेपछी डेल्टा भाईरस नाप्ने किट भित्रीसके छ, लकडाउनको लागि मिडियाबाजी शुरु भो, माफिया खाए देश",0,0,1,0,1,1,0,0
अष्ट्रेलियाको मेलबर्न सहरमा लकडाउन हटाइँदै,0,0,0,0,1,1,0,0
"कोभिड नेपाल: कोरोना भाइरस पुष्टि हुने र सक्रिय सङ्क्रमितको सङ्ख्या घट्दो क्रममा, के 'तेस्रो लहर' निस्तेज भएको हो",0,0,0,0,0,0,0,1
यहाँ त कोरोना सार्ने कुनै सम्भावना नरहेछ । किनकी ढेउवाका पुच्छर जो छन यहाँ ।,0,0,0,1,0,0,0,0
जापानबाट ५ लाख भन्दा बढी खोप नेपाल आइपुग्यो,0,1,1,0,0,0,0,0
नागरिक एपमा खोप तालिकालाई जोडौ ।,0,1,0,0,0,1,0,0
अव कोभिडको खोप लगाउन अनिवार्य अनलाइन दर्ता नम्बर चाहिने थप पढनुहोस:,0,1,0,0,0,0,0,0
"यति गर्न गार्हो पनि हैन, तर हाम्रो जिम्मेवार मान्छे हरु को गैर जिम्मेवार तरिकाले संभबत कोरोना सर्ने माध्यम बन्दै छ खोप कार्यक्रम! अनि बृद्धअबश्था भएको बा, आमा हरुलाइ निकै समय लाइन मा कुराउन कसरी सकेको होलान, अलिकति मानवीय भावना हुने हो भने यस्तो हुदैनथ्यो!!",0,1,0,0,0,1,0,0
"मेचीनगर, हल्दिबारी, बुद्धशान्ति, कनकाई, कमल, दमक, गौरादह, शिवसताक्षी, अर्जुनधारा र बिर्तामोडमा कोभिडको संक्रमण फैलिन नदिन सिलबन्दी गरिएको हो ।",0,0,0,0,1,0,0,0
"आजको खबर: अमवा कोभिड अस्पताललाई अक्सिजन कन्सट्रेटर सहयोग i सियारी, रुपन्...",0,0,0,0,0,0,0,0
कोरोना संक्रमणमा सुधार भएसँगै अर्थतन्त्र पनि लयमा फर्कने संकेत,0,0,0,0,0,0,1,1
उपत्यकामा थपिए ७१९ कोरोना संक्रमित,1,0,0,0,0,0,0,0
"अमेरिकामा कोभिड बढेपछि थप कडाई, सबै कर्मचारीले हरेक साता अनिवार्य परीक्षण गर्नुपर्ने #america #corona #latestnews #newsnepal #24hrnews",0,0,0,0,1,0,1,0
"अझै थपियो निषेधाज्ञा, काठमाडौंमा कस्तो निशेधाज्ञा छ सूचनासहित हेर्नुहोस्",0,0,0,0,1,0,0,0
कोरोना महामारीमा गुरूहरू लाई तलब दिएको छैन्। तर आज गुरू पूर्णीमाको भव्य शुभकामना आधान/प्रधान भएको छ।गुरू तपॉंईले भोको पेट पढाउन/सिकाउन सक्नु हुन्छ ? सबै गुरूहरूको तलब /भत्ता समयमा मिलोस् र आगामी दिनमा सरकारी शिक्षक र निजि विधालयको शिक्षको तलबमा भिन्नता नहोस्।सबै गुरूहरूमा नमन।,0,0,0,1,0,0,1,0
भारतमा पछिल्लो २४ घण्टामा ४८ हजार ६ सय ९८ जनामा कोरोना संक्रमण #coronainindia #indiacoronaupdate #latestnews #newsnepal #24hrnews,1,0,0,0,0,0,0,0
"खोप उत्पादन पनि सरकारले गर्ने कुरा ल्याए। जे होस् समाजवाद उन्मुख संविधानको पालना गरेको भन्ठानियो। बरू tax incentive, व्यापार, उद्योग स्थापना र सञ्चालनको लागि वातावरण तयार पार्ने, labour law, land reform आदिमा लागे समग्र आर्थिक अवस्थामा सुधार होला। नत्र गफै मात्र त हो।",0,1,1,0,0,1,0,0
विश्वभर तीन अर्ब ५३ करोड डोज खोप लगाइयो,0,1,0,0,0,0,0,0
विश्वमा पछिल्लो २४ घण्टामा थप ५ लाख ४७ हजार ६०९ जना कोरोना भाइरसका नयाँ संक्रमित थपिएका छन्। #dekhapadhi,1,0,0,0,0,0,0,0
थप ३४२१ जनामा कोरोना,1,0,0,0,0,0,0,0
#हाम्रो_सँवाद उहाँ: ओलि सरकारले बढाएको इन्धनको मूल्य र गाडि भाडा घटछ: अर्थमन्त्रि जनार्दन शर्मा म: अब ओलि सरकारमा आएको कोरोना पनि घटाए भैगो नि के इन्धनको मुल्य र भाडा मात्र घटाउनु!😏,0,0,1,1,0,1,0,0
मास्क खोलेर नहाँस मुसुक्क😊 कोरोना भाईरस सर्लाहै सुटुक्क🤗,0,0,0,1,0,0,0,0
"मान्छेहरुको सम्बन्धमा दुरी त पहिला देखि नै आइसकेको थियो, व्यर्थमा कोरोना आएर दोष जति आफ्नो थाप्लोमा लियो!",0,0,0,0,0,1,0,0
डेढ बर्षपछि चीनको वुहानमा झनै तिब्र गतिमा फैलिने कोरोना संक्रमण उच्च दरमा देखियो,0,0,0,0,0,0,0,1
"बेलायतमा खोपको दुबै मात्रा लगाएकाहरुमा डेल्टा भाइरसको संक्रमण बढी, खोपले मात्रै जोखिम नघटाउने अधिकारीहरुको दावी",0,1,0,0,0,0,0,0
निर्वाचन आयोगमा पुगे रेशम चौधरी - पत्रकारहरुलाई कोरोना सर्दैन??,0,0,0,0,0,1,0,0
सप्लायर्स र विभागका कारण अत्यावश्यक औषधि रोकिदा कयौं नेपालीको ज्यान जाने जोखिम - nepal's investigative news portal.,0,0,0,0,0,0,0,0
फाइजर खोप कोभिड-१९ को डेल्टा भेरियन्ट विरूद्ध अत्यधिक प्रभावी रहेको इजरायलका एक फाइजर अधिकारीले बताए read more at: #fstv #firescreentv #pfizer #israel #deltavariant #covid19 #pandemic,0,1,0,0,0,0,0,0
अनि हामीले त झन पाहुना लाई समेत खोप लाएर पठाउन सक्ने हैसियत राख्छौ नि हैन र 😂😂,0,1,0,1,0,0,0,0
